date_time, WS_60_mean, WD_60_mean, Tair_mean, RH_mean
1/13/2019 14:00,12.1425,255.74,20.42,64.7
1/13/2019 14:10,12.5346,255.64,20.26,63.79
1/13/2019 14:20,11.6509,254.04,20.58,63.94
1/13/2019 14:30,12.796,252.94,20.32,64.12
1/13/2019 14:40,13.0511,254.54,20.33,64.01
1/13/2019 14:50,12.6279,255.94,20.49,63.83
1/13/2019 15:00,12.4163,256.84,20.55,63.64
1/13/2019 15:10,13.0076,258.94,20.56,61.55
1/13/2019 15:20,12.5159,256.04,20.7,60.69
1/13/2019 15:30,12.6466,257.14,20.67,61.68
1/13/2019 15:40,11.8313,262.64,20.78,60.73
1/13/2019 15:50,11.0285,261.54,21.13,58.3
1/13/2019 16:00,10.1012,262.44,21.36,58.46
1/13/2019 16:10,11.0534,260.84,21.39,55.59
1/13/2019 16:20,11.4642,262.64,21.39,55.36
1/13/2019 16:30,12.323,259.04,21.47,53.63
1/13/2019 16:40,12.074,259.44,21.49,54.32
1/13/2019 16:50,11.7255,253.64,21.46,54.51
1/13/2019 17:00,13.0076,258.04,21.21,55.96
1/13/2019 17:10,12.4163,255.24,21.17,58.92
1/13/2019 17:20,11.5264,247.74,21.12,60.33
1/13/2019 17:30,11.3521,246.54,20.99,61.99
1/13/2019 17:40,10.624,247.04,21.03,63.98
1/13/2019 17:50,9.6158,245.14,20.9,66.77
1/13/2019 18:00,10.3439,240.04,20.83,63.3
1/13/2019 18:10,10.3875,240.34,20.69,63.77
1/13/2019 18:20,9.8772,244.34,20.43,67.39
1/13/2019 18:30,9.149,242.14,20.23,71.86
1/13/2019 18:40,8.7383,238.94,20.05,76.27
1/13/2019 18:50,9.0806,236.34,19.64,80.9
1/13/2019 19:00,10.1323,238.94,19.35,80.2
1/13/2019 19:10,9.1366,240.84,19.26,80.3
1/13/2019 19:20,9.8274,242.94,19.15,77.87
1/13/2019 19:30,8.8192,246.44,18.99,79.99
1/13/2019 19:40,8.9437,249.34,18.93,80.7
1/13/2019 19:50,8.5329,252.14,18.87,82.1
1/13/2019 20:00,8.7632,251.74,18.84,82.2
1/13/2019 20:10,8.6698,251.84,18.78,80.8
1/13/2019 20:20,9.0557,253.44,18.79,80.6
1/13/2019 20:30,8.3773,254.84,18.73,80.7
1/13/2019 20:40,7.8857,259.54,18.71,81.8
1/13/2019 20:50,8.1533,259.24,18.71,82.1
1/13/2019 21:00,8.0973,259.44,18.72,82
1/13/2019 21:10,8.3773,257.74,18.73,81.6
1/13/2019 21:20,7.7799,260.64,18.74,81.5
1/13/2019 21:30,7.5745,264.14,18.75,80.9
1/13/2019 21:40,7.1513,259.94,18.75,80.7
1/13/2019 21:50,7.1327,261.54,18.75,80.8
1/13/2019 22:00,7.2509,259.64,18.83,79.91
1/13/2019 22:10,7.1451,258.44,18.84,80.7
1/13/2019 22:20,7.2198,257.84,18.85,80.1
1/13/2019 22:30,6.9833,260.34,18.84,78.95
1/13/2019 22:40,6.3423,258.44,18.82,78.22
1/13/2019 22:50,6.1992,258.94,18.86,77.76
1/13/2019 23:00,5.6764,259.64,18.84,78.95
1/13/2019 23:10,5.9689,255.34,18.78,78.78
1/13/2019 23:20,6.0125,254.24,18.76,78.58
1/13/2019 23:30,5.1735,259.94,18.66,78.65
1/13/2019 23:40,3.2356,281.14,18.4,80.1
1/13/2019 23:50,2.4888,288.64,18.02,82.5
1/14/2019 0:00,2.8541,286.24,18.12,82
1/14/2019 0:10,3.2412,283.64,18.19,82.1
1/14/2019 0:20,3.3159,275.04,18.34,81.6
1/14/2019 0:30,2.8871,269.74,18.32,81.8
1/14/2019 0:40,2.7713,267.34,18.29,81.5
1/14/2019 0:50,3.1789,270.14,18.41,80
1/14/2019 1:00,3.9058,267.94,18.58,77.87
1/14/2019 1:10,3.9762,252.74,18.61,77.07
1/14/2019 1:20,4.306,242.74,18.6,77.47
1/14/2019 1:30,5.2594,234.34,18.67,76.98
1/14/2019 1:40,4.723,236.84,18.65,77.94
1/14/2019 1:50,3.1945,253.94,18.3,80.5
1/14/2019 2:00,4.24,251.54,18.57,78.91
1/14/2019 2:10,3.8106,263.44,18.61,78.64
1/14/2019 2:20,3.1758,264.74,18.62,78.07
1/14/2019 2:30,4.0521,291.14,18.45,79.37
1/14/2019 2:40,4.3801,304.44,17.95,83.2
1/14/2019 2:50,4.7261,305.24,17.85,82.7
1/14/2019 3:00,5.5706,301.24,17.96,80.9
1/14/2019 3:10,5.0024,301.04,18.06,78.81
1/14/2019 3:20,4.8779,304.14,18,79.31
1/14/2019 3:30,4.1952,306.84,17.94,79.19
1/14/2019 3:40,4.184,296.64,18.03,78.25
1/14/2019 3:50,4.268,308.54,18.09,76.64
1/14/2019 4:00,4.4578,308.94,18.21,75.09
1/14/2019 4:10,4.7317,300.34,18.33,74.34
1/14/2019 4:20,4.2307,298.34,18.3,74.66
1/14/2019 4:30,3.5218,307.34,18.14,75.7
1/14/2019 4:40,3.3632,317.94,18.06,76.66
1/14/2019 4:50,4.0253,314.94,18.2,74.89
1/14/2019 5:00,3.6725,310.24,18.3,74.11
1/14/2019 5:10,3.1964,317.54,18.26,74.38
1/14/2019 5:20,2.2784,332.985,18.2,75.1
1/14/2019 5:30,2.2392,326.64,18.34,73.2
1/14/2019 5:40,2.0668,332.54,18.48,72.48
1/14/2019 5:50,2.0432,334.581,18.58,70.93
1/14/2019 6:00,2.1384,334.173,18.67,70.37
1/14/2019 6:10,2.4508,313.74,18.74,69.46
1/14/2019 6:20,2.5317,305.74,18.8,69.03
1/14/2019 6:30,2.1259,313.34,18.85,68.88
1/14/2019 6:40,1.4992,352.42,18.63,73.53
1/14/2019 6:50,1.4849,337.023,18.8,69.64
1/14/2019 7:00,1.5472,348.95,18.97,70.59
1/14/2019 7:10,1.2111,349.61,19.24,68.75
1/14/2019 7:20,1.2652,311.54,19.37,68.76
1/14/2019 7:30,1.2111,284.94,19.63,68.13
1/14/2019 7:40,1.343,299.74,19.84,68.64
1/14/2019 7:50,1.7308,281.24,19.9,67.1
1/14/2019 8:00,0.9995,277.44,20.01,65.13
1/14/2019 8:10,0.9447,339.241,20.33,63.97
1/14/2019 8:20,1.4507,249.84,20.37,63.18
1/14/2019 8:30,1.236,268.04,20.49,62.12
1/14/2019 8:40,1.6362,189.54,20.62,61.26
1/14/2019 8:50,2.0494,180.24,20.61,60.96
1/14/2019 9:00,1.3013,201.84,20.82,60.6
1/14/2019 9:10,1.5316,76.24,21.37,59.05
1/14/2019 9:20,1.9716,120.54,21.85,57.86
1/14/2019 9:30,2.4433,136.94,21.63,58.3
1/14/2019 9:40,2.2112,127.24,22.05,57.19
1/14/2019 9:50,2.1396,139.04,22.33,56.21
1/14/2019 10:00,1.8882,175.14,21.94,58.88
1/14/2019 10:10,3.8977,194.24,20.91,66.24
1/14/2019 10:20,3.4409,174.44,20.93,66.14
1/14/2019 10:30,3.6444,175.14,21.11,65.13
1/14/2019 10:40,4.2375,174.74,21.23,65.81
1/14/2019 10:50,3.9419,181.74,21.06,66.37
1/14/2019 11:00,3.4534,175.94,21.06,66.19
1/14/2019 11:10,4.5935,170.64,21.2,66.28
1/14/2019 11:20,5.0603,172.64,21.11,66.03
1/14/2019 11:30,5.303,182.34,20.91,65.72
1/14/2019 11:40,5.1617,180.04,20.93,66.27
1/14/2019 11:50,4.5045,170.64,20.85,66.26
1/14/2019 12:00,4.7728,174.94,20.88,67.63
1/14/2019 12:10,4.6558,173.24,21,66.86
1/14/2019 12:20,4.1996,177.24,21.09,66.13
1/14/2019 12:30,4.3197,171.74,21.1,65.14
1/14/2019 12:40,4.6433,185.14,21.25,63.94
1/14/2019 12:50,4.6197,185.64,21.44,62.5
1/14/2019 13:00,3.9463,182.84,21.53,62.04
1/14/2019 13:10,4.25,179.24,21.52,61.71
1/14/2019 13:20,4.4516,182.04,21.54,61.8
1/14/2019 13:30,5.5768,190.14,21.38,63.49
1/14/2019 13:40,5.8258,200.14,21.01,66.23
1/14/2019 13:50,5.4648,193.54,20.81,67.03
1/14/2019 14:00,5.7075,206.44,20.79,68.81
1/14/2019 14:10,5.6888,197.64,20.87,67.89
1/14/2019 14:20,5.4275,197.54,20.69,67.83
1/14/2019 14:30,5.8009,206.14,20.74,68.37
1/14/2019 14:40,5.4275,202.34,20.79,69.01
1/14/2019 14:50,5.4026,203.94,20.71,69.38
1/14/2019 15:00,5.4648,208.84,20.67,69.73
1/14/2019 15:10,5.7822,203.04,20.65,70.33
1/14/2019 15:20,5.888,207.54,20.48,71.25
1/14/2019 15:30,5.8942,204.34,20.44,72.53
1/14/2019 15:40,4.9669,212.24,20.63,71.7
1/14/2019 15:50,4.713,195.44,20.65,69.99
1/14/2019 16:00,4.6414,212.04,20.67,68.22
1/14/2019 16:10,4.0409,207.84,20.77,68.17
1/14/2019 16:20,4.1797,200.14,20.78,68.02
1/14/2019 16:30,4.461,199.94,20.77,67.88
1/14/2019 16:40,4.4678,206.94,20.73,67.9
1/14/2019 16:50,5.0478,209.14,20.68,67.09
1/14/2019 17:00,5.2283,209.04,20.45,68.45
1/14/2019 17:10,5.0696,203.84,20.36,68.58
1/14/2019 17:20,5.1518,203.64,20.31,70.78
1/14/2019 17:30,4.7628,211.84,20.21,72.48
1/14/2019 17:40,4.329,201.34,20.14,72.97
1/14/2019 17:50,4.0446,191.34,20.18,73.94
1/14/2019 18:00,3.599,196.24,20.28,74.07
1/14/2019 18:10,3.5436,197.24,20.07,75.04
1/14/2019 18:20,3.9164,191.54,20.04,76.22
1/14/2019 18:30,3.3165,196.54,19.94,75.55
1/14/2019 18:40,2.9835,176.04,19.88,76.03
1/14/2019 18:50,3.2916,188.74,19.88,76.27
1/14/2019 19:00,2.9537,192.04,19.89,76.51
1/14/2019 19:10,3.3563,195.74,19.78,77.31
1/14/2019 19:20,2.6798,187.64,19.69,77.63
1/14/2019 19:30,2.6456,184.34,19.58,79.45
1/14/2019 19:40,1.8851,175.94,19.5,79.6
1/14/2019 19:50,1.4924,160.54,19.46,79.97
1/14/2019 20:00,1.7992,181.54,19.42,80.1
1/14/2019 20:10,2.2672,198.54,19.45,80.2
1/14/2019 20:20,1.872,207.24,19.45,80.8
1/14/2019 20:30,1.493,209.44,19.41,81.1
1/14/2019 20:40,1.0897,171.14,19.31,81.3
1/14/2019 20:50,0.7804,137.64,19.17,82.2
1/14/2019 21:00,1.0848,177.34,19.22,82
1/14/2019 21:10,1.5235,203.94,19.34,81.1
1/14/2019 21:20,1.0039,204.34,19.17,82.3
1/14/2019 21:30,0.366,203.34,19.14,82.2
1/14/2019 21:40,0.3865,203.44,19.18,82
1/14/2019 21:50,0.3162,203.44,19.18,82.2
1/14/2019 22:00,0.206,203.84,19.14,81.9
1/14/2019 22:10,0.206,203.94,19.19,81.7
1/14/2019 22:20,0.8265,203.94,19.23,81.3
1/14/2019 22:30,1.0929,205.24,19.26,81
1/14/2019 22:40,1.0151,260.74,19.23,81
1/14/2019 22:50,1.2845,280.64,19.21,81.1
1/14/2019 23:00,1.7525,350.25,19.13,81.8
1/14/2019 23:10,2.1963,19.41,19.1,82.1
1/14/2019 23:20,2.1334,20.59,19.12,81.9
1/14/2019 23:30,1.5005,15,19.19,80.8
1/14/2019 23:40,1.376,6.87,19.22,80.3
1/14/2019 23:50,1.4806,2.3,19.2,80.5
1/15/2019 0:00,1.4488,351.65,19.22,79.97
1/15/2019 0:10,1.2684,351.51,19.23,80
1/15/2019 0:20,1.3511,351.52,19.16,80.2
1/15/2019 0:30,1.8384,9.52,19.22,79.69
1/15/2019 0:40,2.6941,28.61,19.19,79.41
1/15/2019 0:50,3.1995,27.15,19.26,76.81
1/15/2019 1:00,3.5181,14.89,19.49,73.79
1/15/2019 1:10,4.0571,18.12,19.69,73.07
1/15/2019 1:20,3.5604,16.81,19.73,73.03
1/15/2019 1:30,3.9867,16.38,19.88,72.12
1/15/2019 1:40,4.268,12.13,19.94,70.94
1/15/2019 1:50,3.4279,12.7,20.24,68.45
1/15/2019 2:00,3.7204,5.51,19.82,72.66
1/15/2019 2:10,2.3064,297.74,18.79,78.84
1/15/2019 2:20,2.2411,267.64,18.44,80.3
1/15/2019 2:30,2.35,266.74,18.68,78.91
1/15/2019 2:40,2.1932,292.64,18.69,79.18
1/15/2019 2:50,1.5148,293.84,18.78,78.5
1/15/2019 3:00,1.32,300.34,18.78,78.66
1/15/2019 3:10,1.5721,335.946,18.42,80.4
1/15/2019 3:20,2.0376,302.84,18.2,81.9
1/15/2019 3:30,1.6082,284.14,18.41,81.1
1/15/2019 3:40,2.0033,292.74,18.51,81
1/15/2019 3:50,1.6934,286.74,18.61,81.2
1/15/2019 4:00,1.8882,269.74,18.62,81.7
1/15/2019 4:10,2.3419,271.14,18.51,82.1
1/15/2019 4:20,3.2262,290.24,18.29,83.5
1/15/2019 4:30,3.8728,286.84,18.25,84.5
1/15/2019 4:40,4.4628,287.14,18.31,84
1/15/2019 4:50,4.166,287.24,17.73,85.3
1/15/2019 5:00,3.7751,293.34,17.54,86
1/15/2019 5:10,3.6426,303.84,17.82,85.9
1/15/2019 5:20,3.0065,298.84,18.43,85.1
1/15/2019 5:30,3.6756,297.84,18.41,84.5
1/15/2019 5:40,4.0975,292.64,18.47,83.7
1/15/2019 5:50,4.6153,294.04,18.38,84.5
1/15/2019 6:00,4.7118,292.64,18.5,84.3
1/15/2019 6:10,4.6918,298.44,18.19,85
1/15/2019 6:20,4.8655,296.44,18.32,85.1
1/15/2019 6:30,4.7728,292.04,18.73,84.4
1/15/2019 6:40,4.6265,285.04,18.83,84.6
1/15/2019 6:50,4.6389,273.84,18.74,84.7
1/15/2019 7:00,4.2792,260.14,18.66,84.9
1/15/2019 7:10,3.103,257.44,18.47,87.1
1/15/2019 7:20,2.9393,263.64,18.72,88.2
1/15/2019 7:30,2.7097,265.44,18.9,88.6
1/15/2019 7:40,3.3289,272.34,18.91,88.3
1/15/2019 7:50,3.2648,263.94,19.14,87.6
1/15/2019 8:00,3.7658,251.64,19.67,83.7
1/15/2019 8:10,4.0658,241.34,19.72,80.4
1/15/2019 8:20,4.7447,220.24,19.66,78.29
1/15/2019 8:30,5.0926,223.34,19.65,78.28
1/15/2019 8:40,5.776,230.64,19.61,79.35
1/15/2019 8:50,5.9751,217.34,19.42,82
1/15/2019 9:00,5.3528,217.84,19.38,81.6
1/15/2019 9:10,5.2968,219.54,19.41,80.9
1/15/2019 9:20,4.9868,219.54,19.59,79.93
1/15/2019 9:30,5.0709,222.74,19.79,78.7
1/15/2019 9:40,5.1163,226.84,19.72,78.57
1/15/2019 9:50,5.4461,234.74,19.6,78.7
1/15/2019 10:00,5.3217,230.14,19.61,78.71
1/15/2019 10:10,5.5208,233.14,19.75,77.23
1/15/2019 10:20,5.1412,234.14,19.91,76.54
1/15/2019 10:30,5.3963,230.24,19.94,76.52
1/15/2019 10:40,5.6142,240.54,19.96,76.05
1/15/2019 10:50,6.3485,245.84,20.08,75.7
1/15/2019 11:00,6.4543,253.64,20.15,74.75
1/15/2019 11:10,6.3485,239.94,20.64,72.23
1/15/2019 11:20,6.8402,239.84,20.76,72.15
1/15/2019 11:30,7.0331,238.24,20.49,73.88
1/15/2019 11:40,7.4189,249.14,20.4,75.93
1/15/2019 11:50,7.4998,230.24,20.25,75.62
1/15/2019 12:00,7.6617,226.24,20.18,77.24
1/15/2019 12:10,7.9604,223.44,20.02,77.82
1/15/2019 12:20,7.7799,227.94,20.02,77.06
1/15/2019 12:30,7.8484,223.34,20.11,76.53
1/15/2019 12:40,8.0039,224.74,19.91,75.02
1/15/2019 12:50,6.8775,227.44,19.94,75.65
1/15/2019 13:00,6.3547,224.44,20.01,77.67
1/15/2019 13:10,6.2427,225.84,20.07,77.03
1/15/2019 13:20,6.3485,228.84,20.16,77.77
1/15/2019 13:30,6.6286,224.14,20.05,77.88
1/15/2019 13:40,6.9335,236.84,20.01,77.68
1/15/2019 13:50,6.3859,233.34,20.1,75.82
1/15/2019 14:00,6.8651,229.34,20.1,75.95
1/15/2019 14:10,6.6535,223.44,20.08,74.29
1/15/2019 14:20,6.89,227.54,20.19,73.17
1/15/2019 14:30,6.8464,225.54,20.2,72.08
1/15/2019 14:40,6.9522,222.94,20.45,70.96
1/15/2019 14:50,6.8775,229.34,20.68,70.3
1/15/2019 15:00,7.1202,232.34,20.43,70.75
1/15/2019 15:10,7.3131,229.94,20.34,70.23
1/15/2019 15:20,7.1389,228.84,20.24,71.42
1/15/2019 15:30,7.5185,235.54,20.18,72.3
1/15/2019 15:40,6.89,225.84,20.11,76.53
1/15/2019 15:50,7.0144,229.94,19.99,76.89
1/15/2019 16:00,6.7219,229.64,19.98,76.68
1/15/2019 16:10,7.0269,235.54,20.02,76.23
1/15/2019 16:20,6.9335,220.04,19.88,76.81
1/15/2019 16:30,6.6721,228.14,19.8,76.69
1/15/2019 16:40,6.2178,222.74,19.97,74.72
1/15/2019 16:50,6.0747,220.24,20.03,72.25
1/15/2019 17:00,5.7511,226.54,20.1,69.03
1/15/2019 17:10,5.0024,227.84,20.09,70.67
1/15/2019 17:20,5.2283,236.24,20.07,70.83
1/15/2019 17:30,4.6757,226.34,20.1,70.36
1/15/2019 17:40,4.8568,231.84,20.12,69.68
1/15/2019 17:50,3.66,235.44,20.22,69.53
1/15/2019 18:00,3.6837,234.04,20.31,69.37
1/15/2019 18:10,4.0851,235.44,20.2,69.87
1/15/2019 18:20,4.049,234.64,20.19,70.5
1/15/2019 18:30,3.4123,236.54,20.17,71.93
1/15/2019 18:40,3.0576,242.24,20.28,71.88
1/15/2019 18:50,2.8304,214.94,20.46,71.41
1/15/2019 19:00,2.8864,209.44,20.41,71.5
1/15/2019 19:10,2.7744,226.54,20.39,71.42
1/15/2019 19:20,2.9456,239.94,20.34,71.5
1/15/2019 19:30,2.7495,253.34,20.27,72.5
1/15/2019 19:40,3.0408,261.14,20.16,73.27
1/15/2019 19:50,2.2504,262.74,20.07,73.57
1/15/2019 20:00,2.0513,261.74,20.02,74.16
1/15/2019 20:10,2.2983,243.44,19.99,74.9
1/15/2019 20:20,1.9237,241.44,19.89,75.49
1/15/2019 20:30,2.1122,276.74,19.69,76.03
1/15/2019 20:40,3.2555,290.14,19.5,76.95
1/15/2019 20:50,3.6059,297.14,19.23,78.35
1/15/2019 21:00,3.7222,294.04,19.23,78.19
1/15/2019 21:10,3.6164,298.04,19.31,77.17
1/15/2019 21:20,3.6662,299.34,19.44,76.23
1/15/2019 21:30,3.2885,304.04,19.47,75.77
1/15/2019 21:40,2.8404,311.94,19.46,75.38
1/15/2019 21:50,2.2019,323.74,19.36,75.87
1/15/2019 22:00,2.9244,142.84,18.44,82
1/15/2019 22:10,2.5784,124.44,18.15,84.1
1/15/2019 22:20,0.9671,109.34,18.12,85.8
1/15/2019 22:30,0.2371,109.34,17.96,87.5
1/15/2019 22:40,0.6759,109.54,17.78,89.5
1/15/2019 22:50,0.6914,94.24,17.72,91.4
1/15/2019 23:00,1.9735,3.74,17.5,93.8
1/15/2019 23:10,2.6487,43.29,17.52,95.5
1/15/2019 23:20,4.4647,94.34,17.47,96.3
1/15/2019 23:30,3.3289,103.44,17.31,97.1
1/15/2019 23:40,2.9244,101.84,17.38,97.3
1/15/2019 23:50,3.3239,107.94,17.45,97.5
1/16/2019 0:00,3.9307,112.94,17.62,97.7
1/16/2019 0:10,4.6197,117.94,17.68,97.8
1/16/2019 0:20,3.7446,118.44,17.65,98.1
1/16/2019 0:30,4.6321,103.44,17.65,98.3
1/16/2019 0:40,4.0969,103.04,17.6,98.7
1/16/2019 0:50,5.3652,92.14,17.55,98.9
1/16/2019 1:00,5.2905,88.04,17.37,98.9
1/16/2019 1:10,4.6838,78.24,17.27,98.9
1/16/2019 1:20,4.4908,87.24,17.34,98.8
1/16/2019 1:30,5.0933,115.14,17.73,98.9
1/16/2019 1:40,6.5975,109.84,17.85,99
1/16/2019 1:50,7.5061,99.34,17.83,98.9
1/16/2019 2:00,7.3878,95.94,17.63,98.6
1/16/2019 2:10,6.3112,100.84,17.62,98.6
1/16/2019 2:20,5.7262,96.14,17.5,98.8
1/16/2019 2:30,5.2594,95.64,17.51,98.9
1/16/2019 2:40,4.8891,109.74,17.51,98.8
1/16/2019 2:50,5.0709,108.64,17.38,98.7
1/16/2019 3:00,5.1393,107.34,17.56,98.6
1/16/2019 3:10,5.415,106.14,17.6,98.8
1/16/2019 3:20,6.0373,116.04,17.61,99
1/16/2019 3:30,7.8297,111.14,17.55,99.2
1/16/2019 3:40,6.5726,109.44,17.54,99.4
1/16/2019 3:50,6.8153,111.04,17.54,99.5
1/16/2019 4:00,6.417,114.84,17.55,99.6
1/16/2019 4:10,8.396,112.94,17.54,99.5
1/16/2019 4:20,9.0121,114.24,17.53,99.4
1/16/2019 4:30,8.6636,111.44,17.6,99.2
1/16/2019 4:40,9.1864,111.94,17.58,98.6
1/16/2019 4:50,8.4085,109.34,17.61,98
1/16/2019 5:00,7.9293,112.24,17.63,97.7
1/16/2019 5:10,6.9148,115.14,17.64,98
1/16/2019 5:20,7.226,113.44,17.63,98.3
1/16/2019 5:30,8.0724,111.44,17.59,98.6
1/16/2019 5:40,7.3194,109.44,17.58,98.8
1/16/2019 5:50,8.6201,111.84,17.54,98.9
1/16/2019 6:00,9.7278,108.24,17.48,98.9
1/16/2019 6:10,9.5847,106.04,17.54,98.6
1/16/2019 6:20,9.2424,106.24,17.62,98.3
1/16/2019 6:30,9.8274,103.44,17.67,98.4
1/16/2019 6:40,8.396,98.34,17.77,98.6
1/16/2019 6:50,8.9312,101.04,17.76,98.7
1/16/2019 7:00,8.6263,100.64,17.84,98.6
1/16/2019 7:10,8.7756,102.04,17.83,98.5
1/16/2019 7:20,9.9021,103.14,17.77,98.3
1/16/2019 7:30,10.2568,104.54,17.81,98
1/16/2019 7:40,9.2548,107.04,17.85,98.4
1/16/2019 7:50,9.6967,108.24,17.85,98.8
